	trialNo	RT	ACC	literate	number	visual_noise	learn_trial	category	item	trial	pp	subject
55	30.0	3.559780812	1.0	low	1	no_noise	no_learn	bikes	bikes_30.0	22	low_1	01
56	43.0	4.614388662	0.0	low	1	no_noise	no_learn	bikes	bikes_43.0	23	low_1	01
57	21.0	2.425017586	1.0	low	1	no_noise	no_learn	bikes	bikes_21.0	24	low_1	01
58	25.0	2.676718675	0.0	low	1	no_noise	no_learn	bikes	bikes_25.0	25	low_1	01
59	48.0	3.3989145130000002	1.0	low	1	no_noise	no_learn	bikes	bikes_48.0	26	low_1	01
60	27.0	4.2731839119999995	0.0	low	1	no_noise	no_learn	bikes	bikes_27.0	27	low_1	01
61	40.0	3.698875774	0.0	low	1	no_noise	no_learn	bikes	bikes_40.0	28	low_1	01
62	29.0	6.252783415	0.0	low	1	no_noise	no_learn	bikes	bikes_29.0	29	low_1	01
63	47.0	12.15812746	0.0	low	1	no_noise	no_learn	bikes	bikes_47.0	30	low_1	01
64	37.0	4.189080537	1.0	low	1	no_noise	no_learn	bikes	bikes_37.0	31	low_1	01
65	33.0	5.417953086	1.0	low	1	no_noise	no_learn	bikes	bikes_33.0	32	low_1	01
66	20.0	5.914074378	1.0	low	1	no_noise	no_learn	bikes	bikes_20.0	33	low_1	01
67	39.0	3.3256400760000004	1.0	low	1	no_noise	no_learn	bikes	bikes_39.0	34	low_1	01
68	42.0	3.001082732	1.0	low	1	no_noise	no_learn	bikes	bikes_42.0	35	low_1	01
69	26.0	3.4554264630000002	1.0	low	1	no_noise	no_learn	bikes	bikes_26.0	36	low_1	01
70	32.0	3.839472055	1.0	low	1	no_noise	no_learn	bikes	bikes_32.0	37	low_1	01
71	41.0	3.7566718480000003	1.0	low	1	no_noise	no_learn	bikes	bikes_41.0	38	low_1	01
72	34.0	3.788309739	1.0	low	1	no_noise	no_learn	bikes	bikes_34.0	39	low_1	01
73	35.0	3.757174313	0.0	low	1	no_noise	no_learn	bikes	bikes_35.0	40	low_1	01
74	23.0	2.464020646	1.0	low	1	no_noise	no_learn	bikes	bikes_23.0	41	low_1	01
75	28.0	3.291939241	0.0	low	1	no_noise	no_learn	bikes	bikes_28.0	42	low_1	01
76	22.0	3.4200561460000003	1.0	low	1	no_noise	no_learn	bikes	bikes_22.0	43	low_1	01
77	44.0	2.126323834	1.0	low	1	no_noise	no_learn	bikes	bikes_44.0	44	low_1	01
78	45.0	2.8426975580000002	1.0	low	1	no_noise	no_learn	bikes	bikes_45.0	45	low_1	01
79	38.0	14.31166911	0.0	low	1	no_noise	no_learn	bikes	bikes_38.0	46	low_1	01
80	24.0	3.0939533160000003	1.0	low	1	no_noise	no_learn	bikes	bikes_24.0	47	low_1	01
83	49.0	7.602540205	0.0	low	1	noise	no_learn	bikes	bikes_49.0	48	low_1	01
84	66.0	5.289409085	1.0	low	1	noise	no_learn	bikes	bikes_66.0	49	low_1	01
85	65.0	3.220136541	1.0	low	1	noise	no_learn	bikes	bikes_65.0	50	low_1	01
86	54.0	6.868282767999999	0.0	low	1	noise	no_learn	bikes	bikes_54.0	51	low_1	01
87	59.0	4.0963732539999995	0.0	low	1	noise	no_learn	bikes	bikes_59.0	52	low_1	01
88	55.0	3.29481626	1.0	low	1	noise	no_learn	bikes	bikes_55.0	53	low_1	01
89	51.0	3.920843477	0.0	low	1	noise	no_learn	bikes	bikes_51.0	54	low_1	01
90	52.0	2.525936125	1.0	low	1	noise	no_learn	bikes	bikes_52.0	55	low_1	01
91	64.0	2.176907099	1.0	low	1	noise	no_learn	bikes	bikes_64.0	56	low_1	01
92	69.0	3.31685139	0.0	low	1	noise	no_learn	bikes	bikes_69.0	57	low_1	01
93	60.0	3.036850564	1.0	low	1	noise	no_learn	bikes	bikes_60.0	58	low_1	01
94	57.0	4.566145507	0.0	low	1	noise	no_learn	bikes	bikes_57.0	59	low_1	01
95	53.0	2.7498310260000003	1.0	low	1	noise	no_learn	bikes	bikes_53.0	60	low_1	01
96	58.0	3.06345205	0.0	low	1	noise	no_learn	bikes	bikes_58.0	61	low_1	01
97	68.0	3.22772944	0.0	low	1	noise	no_learn	bikes	bikes_68.0	62	low_1	01
98	61.0	3.418399227	0.0	low	1	noise	no_learn	bikes	bikes_61.0	63	low_1	01
99	63.0	2.911221672	0.0	low	1	noise	no_learn	bikes	bikes_63.0	64	low_1	01
100	56.0	3.6326804260000003	0.0	low	1	noise	no_learn	bikes	bikes_56.0	65	low_1	01
101	62.0	2.027148931	1.0	low	1	noise	no_learn	bikes	bikes_62.0	66	low_1	01
102	71.0	1.793761893	1.0	low	1	noise	no_learn	bikes	bikes_71.0	67	low_1	01
103	67.0	5.354056921000001	1.0	low	1	noise	no_learn	bikes	bikes_67.0	68	low_1	01
104	70.0	1.701997948	0.0	low	1	noise	no_learn	bikes	bikes_70.0	69	low_1	01
105	72.0	3.26310543	1.0	low	1	noise	no_learn	bikes	bikes_72.0	70	low_1	01
106	50.0	4.2526626610000005	0.0	low	1	noise	no_learn	bikes	bikes_50.0	71	low_1	01
11	1.0	12.98081839	1.0	low	1	learn	learn	cars	cars_1.0	0	low_1	01
12	2.0	8.342122154	0.0	low	1	learn	learn	cars	cars_2.0	1	low_1	01
13	3.0	4.12860681	0.0	low	1	learn	learn	cars	cars_3.0	2	low_1	01
18	4.0	6.526658622	1.0	low	1	learn	learn	cars	cars_4.0	3	low_1	01
19	5.0	5.020279743	0.0	low	1	learn	learn	cars	cars_5.0	4	low_1	01
20	6.0	4.176392072	0.0	low	1	learn	learn	cars	cars_6.0	5	low_1	01
25	7.0	7.747132301000001	0.0	low	1	learn	learn	cars	cars_7.0	6	low_1	01
26	8.0	3.62251847	1.0	low	1	learn	learn	cars	cars_8.0	7	low_1	01
27	9.0	2.36475538	0.0	low	1	learn	learn	cars	cars_9.0	8	low_1	01
32	10.0	3.626527657	1.0	low	1	learn	learn	cars	cars_10.0	9	low_1	01
33	11.0	4.288927285	0.0	low	1	learn	learn	cars	cars_11.0	10	low_1	01
34	12.0	3.827672629	1.0	low	1	learn	learn	cars	cars_12.0	11	low_1	01
39	13.0	7.792928367999999	1.0	low	1	learn	learn	cars	cars_13.0	12	low_1	01
40	14.0	5.19458699	0.0	low	1	learn	learn	cars	cars_14.0	13	low_1	01
41	15.0	7.127124942000001	1.0	low	1	learn	learn	cars	cars_15.0	14	low_1	01
46	16.0	9.939406329	0.0	low	1	learn	learn	cars	cars_16.0	15	low_1	01
47	17.0	5.023696102	1.0	low	1	learn	learn	cars	cars_17.0	16	low_1	01
48	18.0	4.747436616	0.0	low	1	learn	learn	cars	cars_18.0	17	low_1	01
51	19.0	4.949580441	1.0	low	1	no_noise	no_learn	cars	cars_19.0	18	low_1	01
52	46.0	6.130555889	0.0	low	1	no_noise	no_learn	cars	cars_46.0	19	low_1	01
53	36.0	3.1687201560000005	1.0	low	1	no_noise	no_learn	cars	cars_36.0	20	low_1	01
54	31.0	1.60535239	0.0	low	1	no_noise	no_learn	cars	cars_31.0	21	low_1	01
55	30.0	3.596238723	0.0	low	1	no_noise	no_learn	cars	cars_30.0	22	low_1	01
56	43.0	1.768574198	0.0	low	1	no_noise	no_learn	cars	cars_43.0	23	low_1	01
57	21.0	3.160911683	0.0	low	1	no_noise	no_learn	cars	cars_21.0	24	low_1	01
58	25.0	4.269507001	0.0	low	1	no_noise	no_learn	cars	cars_25.0	25	low_1	01
59	48.0	2.1947879759999998	1.0	low	1	no_noise	no_learn	cars	cars_48.0	26	low_1	01
60	27.0	2.142200523	1.0	low	1	no_noise	no_learn	cars	cars_27.0	27	low_1	01
61	40.0	2.811286182	1.0	low	1	no_noise	no_learn	cars	cars_40.0	28	low_1	01
62	29.0	1.81389576	0.0	low	1	no_noise	no_learn	cars	cars_29.0	29	low_1	01
63	47.0	2.151913501	0.0	low	1	no_noise	no_learn	cars	cars_47.0	30	low_1	01
64	37.0	3.89240475	0.0	low	1	no_noise	no_learn	cars	cars_37.0	31	low_1	01
65	33.0	4.088328136	1.0	low	1	no_noise	no_learn	cars	cars_33.0	32	low_1	01
66	20.0	1.273215113	1.0	low	1	no_noise	no_learn	cars	cars_20.0	33	low_1	01
67	39.0	1.402911543	0.0	low	1	no_noise	no_learn	cars	cars_39.0	34	low_1	01
68	42.0	2.180564966	0.0	low	1	no_noise	no_learn	cars	cars_42.0	35	low_1	01
69	26.0	2.20925533	1.0	low	1	no_noise	no_learn	cars	cars_26.0	36	low_1	01
70	32.0	2.30645441	0.0	low	1	no_noise	no_learn	cars	cars_32.0	37	low_1	01
71	41.0	2.795414356	0.0	low	1	no_noise	no_learn	cars	cars_41.0	38	low_1	01
72	34.0	3.344222378	0.0	low	1	no_noise	no_learn	cars	cars_34.0	39	low_1	01
73	35.0	1.318895695	1.0	low	1	no_noise	no_learn	cars	cars_35.0	40	low_1	01
74	23.0	2.523249151	0.0	low	1	no_noise	no_learn	cars	cars_23.0	41	low_1	01
75	28.0	2.134467014	0.0	low	1	no_noise	no_learn	cars	cars_28.0	42	low_1	01
76	22.0	5.198744485	0.0	low	1	no_noise	no_learn	cars	cars_22.0	43	low_1	01
77	44.0	3.20831726	0.0	low	1	no_noise	no_learn	cars	cars_44.0	44	low_1	01
78	45.0	2.258725067	1.0	low	1	no_noise	no_learn	cars	cars_45.0	45	low_1	01
79	38.0	2.8676785939999996	1.0	low	1	no_noise	no_learn	cars	cars_38.0	46	low_1	01
80	24.0	1.8104295590000001	1.0	low	1	no_noise	no_learn	cars	cars_24.0	47	low_1	01
83	49.0	5.369263791	0.0	low	1	noise	no_learn	cars	cars_49.0	48	low_1	01
84	66.0	3.20661374	0.0	low	1	noise	no_learn	cars	cars_66.0	49	low_1	01
85	65.0	2.431389981	0.0	low	1	noise	no_learn	cars	cars_65.0	50	low_1	01
86	54.0	1.334140249	0.0	low	1	noise	no_learn	cars	cars_54.0	51	low_1	01
87	59.0	1.314119032	0.0	low	1	noise	no_learn	cars	cars_59.0	52	low_1	01
88	55.0	3.939552206	0.0	low	1	noise	no_learn	cars	cars_55.0	53	low_1	01
89	51.0	4.1296891360000005	1.0	low	1	noise	no_learn	cars	cars_51.0	54	low_1	01
90	52.0	2.3119989530000002	0.0	low	1	noise	no_learn	cars	cars_52.0	55	low_1	01
91	64.0	2.3621174380000003	0.0	low	1	noise	no_learn	cars	cars_64.0	56	low_1	01
92	69.0	2.002418317	1.0	low	1	noise	no_learn	cars	cars_69.0	57	low_1	01
93	60.0	1.347709244	0.0	low	1	noise	no_learn	cars	cars_60.0	58	low_1	01
94	57.0	1.58144193	0.0	low	1	noise	no_learn	cars	cars_57.0	59	low_1	01
95	53.0	2.586271675	1.0	low	1	noise	no_learn	cars	cars_53.0	60	low_1	01
96	58.0	1.268295006	1.0	low	1	noise	no_learn	cars	cars_58.0	61	low_1	01
97	68.0	2.186940602	0.0	low	1	noise	no_learn	cars	cars_68.0	62	low_1	01
98	61.0	3.4136225639999997	1.0	low	1	noise	no_learn	cars	cars_61.0	63	low_1	01
99	63.0	1.698769608	0.0	low	1	noise	no_learn	cars	cars_63.0	64	low_1	01
100	56.0	1.379511652	1.0	low	1	noise	no_learn	cars	cars_56.0	65	low_1	01
101	62.0	1.8326810740000001	0.0	low	1	noise	no_learn	cars	cars_62.0	66	low_1	01
102	71.0	3.227427151	0.0	low	1	noise	no_learn	cars	cars_71.0	67	low_1	01
103	67.0	1.113671433	0.0	low	1	noise	no_learn	cars	cars_67.0	68	low_1	01
104	70.0	1.612929892	0.0	low	1	noise	no_learn	cars	cars_70.0	69	low_1	01
105	72.0	3.9649441289999996	0.0	low	1	noise	no_learn	cars	cars_72.0	70	low_1	01
106	50.0	1.928836323	0.0	low	1	noise	no_learn	cars	cars_50.0	71	low_1	01
11	1.0	6.003437025	1.0	low	1	learn	learn	faces	faces_1.0	0	low_1	01
12	2.0	5.964713968	1.0	low	1	learn	learn	faces	faces_2.0	1	low_1	01
13	3.0	5.45325087	1.0	low	1	learn	learn	faces	faces_3.0	2	low_1	01
18	4.0	9.430890352	0.0	low	1	learn	learn	faces	faces_4.0	3	low_1	01
19	5.0	4.833665744	0.0	low	1	learn	learn	faces	faces_5.0	4	low_1	01
20	6.0	6.276919985	1.0	low	1	learn	learn	faces	faces_6.0	5	low_1	01
25	7.0	7.712014432	1.0	low	1	learn	learn	faces	faces_7.0	6	low_1	01
26	8.0	5.974168825	0.0	low	1	learn	learn	faces	faces_8.0	7	low_1	01
27	9.0	2.866819946	1.0	low	1	learn	learn	faces	faces_9.0	8	low_1	01
32	10.0	7.981637323999999	1.0	low	1	learn	learn	faces	faces_10.0	9	low_1	01
33	11.0	3.98877071	0.0	low	1	learn	learn	faces	faces_11.0	10	low_1	01
34	12.0	4.483913816	1.0	low	1	learn	learn	faces	faces_12.0	11	low_1	01
39	13.0	6.368076919	1.0	low	1	learn	learn	faces	faces_13.0	12	low_1	01
40	14.0	3.196701801	1.0	low	1	learn	learn	faces	faces_14.0	13	low_1	01
41	15.0	3.471731868	1.0	low	1	learn	learn	faces	faces_15.0	14	low_1	01
46	16.0	7.055861177000001	0.0	low	1	learn	learn	faces	faces_16.0	15	low_1	01
47	17.0	6.144566972000001	0.0	low	1	learn	learn	faces	faces_17.0	16	low_1	01
48	18.0	2.480327672	0.0	low	1	learn	learn	faces	faces_18.0	17	low_1	01
51	19.0	7.025479044	0.0	low	1	no_noise	no_learn	faces	faces_19.0	18	low_1	01
52	46.0	3.9453658110000003	0.0	low	1	no_noise	no_learn	faces	faces_46.0	19	low_1	01
53	36.0	5.466876189	1.0	low	1	no_noise	no_learn	faces	faces_36.0	20	low_1	01
54	31.0	3.5162531319999997	0.0	low	1	no_noise	no_learn	faces	faces_31.0	21	low_1	01
55	30.0	1.8623415209999998	0.0	low	1	no_noise	no_learn	faces	faces_30.0	22	low_1	01
56	43.0	3.492715063	0.0	low	1	no_noise	no_learn	faces	faces_43.0	23	low_1	01
57	21.0	6.369622	0.0	low	1	no_noise	no_learn	faces	faces_21.0	24	low_1	01
58	25.0	2.968015246	1.0	low	1	no_noise	no_learn	faces	faces_25.0	25	low_1	01
59	48.0	3.5734717760000003	0.0	low	1	no_noise	no_learn	faces	faces_48.0	26	low_1	01
60	27.0	2.715952707	0.0	low	1	no_noise	no_learn	faces	faces_27.0	27	low_1	01
61	40.0	2.188638449	1.0	low	1	no_noise	no_learn	faces	faces_40.0	28	low_1	01
62	29.0	1.222201511	1.0	low	1	no_noise	no_learn	faces	faces_29.0	29	low_1	01
63	47.0	5.141882835	0.0	low	1	no_noise	no_learn	faces	faces_47.0	30	low_1	01
64	37.0	2.877863647	1.0	low	1	no_noise	no_learn	faces	faces_37.0	31	low_1	01
65	33.0	2.444902651	0.0	low	1	no_noise	no_learn	faces	faces_33.0	32	low_1	01
66	20.0	4.4985432560000005	1.0	low	1	no_noise	no_learn	faces	faces_20.0	33	low_1	01
67	39.0	2.900232269	1.0	low	1	no_noise	no_learn	faces	faces_39.0	34	low_1	01
68	42.0	2.8972827160000003	1.0	low	1	no_noise	no_learn	faces	faces_42.0	35	low_1	01
69	26.0	3.933299755	1.0	low	1	no_noise	no_learn	faces	faces_26.0	36	low_1	01
70	32.0	3.561997332	1.0	low	1	no_noise	no_learn	faces	faces_32.0	37	low_1	01
71	41.0	6.598727952000001	0.0	low	1	no_noise	no_learn	faces	faces_41.0	38	low_1	01
72	34.0	2.7217934610000003	0.0	low	1	no_noise	no_learn	faces	faces_34.0	39	low_1	01
73	35.0	2.2915899459999998	1.0	low	1	no_noise	no_learn	faces	faces_35.0	40	low_1	01
74	23.0	4.035514978	0.0	low	1	no_noise	no_learn	faces	faces_23.0	41	low_1	01
75	28.0	3.5114408110000004	1.0	low	1	no_noise	no_learn	faces	faces_28.0	42	low_1	01
76	22.0	2.948551198	0.0	low	1	no_noise	no_learn	faces	faces_22.0	43	low_1	01
77	44.0	3.501499697	1.0	low	1	no_noise	no_learn	faces	faces_44.0	44	low_1	01
78	45.0	2.661153596	1.0	low	1	no_noise	no_learn	faces	faces_45.0	45	low_1	01
79	38.0	5.355706547	0.0	low	1	no_noise	no_learn	faces	faces_38.0	46	low_1	01
80	24.0	3.064185488	0.0	low	1	no_noise	no_learn	faces	faces_24.0	47	low_1	01
83	49.0	7.686811339	0.0	low	1	noise	no_learn	faces	faces_49.0	48	low_1	01
84	66.0	3.427333789	0.0	low	1	noise	no_learn	faces	faces_66.0	49	low_1	01
85	65.0	3.7942898869999997	0.0	low	1	noise	no_learn	faces	faces_65.0	50	low_1	01
86	54.0	4.765287102	1.0	low	1	noise	no_learn	faces	faces_54.0	51	low_1	01
87	59.0	3.8005147839999998	1.0	low	1	noise	no_learn	faces	faces_59.0	52	low_1	01
88	55.0	3.579245265	0.0	low	1	noise	no_learn	faces	faces_55.0	53	low_1	01
89	51.0	2.791866707	0.0	low	1	noise	no_learn	faces	faces_51.0	54	low_1	01
90	52.0	2.379211794	0.0	low	1	noise	no_learn	faces	faces_52.0	55	low_1	01
91	64.0	2.7703466039999998	1.0	low	1	noise	no_learn	faces	faces_64.0	56	low_1	01
92	69.0	2.328182794	0.0	low	1	noise	no_learn	faces	faces_69.0	57	low_1	01
93	60.0	3.90778181	1.0	low	1	noise	no_learn	faces	faces_60.0	58	low_1	01
94	57.0	4.507289799	0.0	low	1	noise	no_learn	faces	faces_57.0	59	low_1	01
95	53.0	4.925491687	0.0	low	1	noise	no_learn	faces	faces_53.0	60	low_1	01
96	58.0	4.543644381	0.0	low	1	noise	no_learn	faces	faces_58.0	61	low_1	01
97	68.0	2.453391884	1.0	low	1	noise	no_learn	faces	faces_68.0	62	low_1	01
98	61.0	3.3726384130000002	0.0	low	1	noise	no_learn	faces	faces_61.0	63	low_1	01
99	63.0	4.831685463	1.0	low	1	noise	no_learn	faces	faces_63.0	64	low_1	01
100	56.0	2.753304925	0.0	low	1	noise	no_learn	faces	faces_56.0	65	low_1	01
101	62.0	3.8550160630000003	0.0	low	1	noise	no_learn	faces	faces_62.0	66	low_1	01
102	71.0	3.1103154510000004	0.0	low	1	noise	no_learn	faces	faces_71.0	67	low_1	01
103	67.0	5.025902493	1.0	low	1	noise	no_learn	faces	faces_67.0	68	low_1	01
104	70.0	4.208832692	0.0	low	1	noise	no_learn	faces	faces_70.0	69	low_1	01
105	72.0	2.441863547	0.0	low	1	noise	no_learn	faces	faces_72.0	70	low_1	01
106	50.0	2.260496663	0.0	low	1	noise	no_learn	faces	faces_50.0	71	low_1	01
11	1.0	7.144086972237346	1.0	y	2	no_noise	learn	bikes	bikes_1.0	0	y_2	02
12	2.0	4.226097344136178	1.0	y	2	no_noise	learn	bikes	bikes_2.0	1	y_2	02
13	3.0	2.650047288661881	1.0	y	2	no_noise	learn	bikes	bikes_3.0	2	y_2	02
18	4.0	2.9076140823772216	1.0	y	2	no_noise	learn	bikes	bikes_4.0	3	y_2	02
19	5.0	4.4033876835528645	1.0	y	2	no_noise	learn	bikes	bikes_5.0	4	y_2	02
20	6.0	4.194613306794963	1.0	y	2	no_noise	learn	bikes	bikes_6.0	5	y_2	02
25	7.0	2.4681083157529433	1.0	y	2	no_noise	learn	bikes	bikes_7.0	6	y_2	02
26	8.0	3.322326326615439	1.0	y	2	no_noise	learn	bikes	bikes_8.0	7	y_2	02
27	9.0	2.0919114101425293	1.0	y	2	no_noise	learn	bikes	bikes_9.0	8	y_2	02
32	10.0	3.3897533938825286	1.0	y	2	no_noise	learn	bikes	bikes_10.0	9	y_2	02
33	11.0	5.683517287713585	1.0	y	2	no_noise	learn	bikes	bikes_11.0	10	y_2	02
34	12.0	2.2854419808236344	1.0	y	2	no_noise	learn	bikes	bikes_12.0	11	y_2	02
39	13.0	5.583864233320128	1.0	y	2	no_noise	learn	bikes	bikes_13.0	12	y_2	02
40	14.0	3.466117896671676	1.0	y	2	no_noise	learn	bikes	bikes_14.0	13	y_2	02
41	15.0	2.046579534504417	1.0	y	2	no_noise	learn	bikes	bikes_15.0	14	y_2	02
46	16.0	5.1593550912512	1.0	y	2	no_noise	learn	bikes	bikes_16.0	15	y_2	02
47	17.0	3.0573432767841946	1.0	y	2	no_noise	learn	bikes	bikes_17.0	16	y_2	02
48	18.0	4.061837117912546	1.0	y	2	no_noise	learn	bikes	bikes_18.0	17	y_2	02
51	19.0	12.227437392161846	0.0	y	2	no_noise	no_learn	bikes	bikes_19.0	18	y_2	02
52	23.0	10.894033281168051	1.0	y	2	no_noise	no_learn	bikes	bikes_23.0	19	y_2	02
53	40.0	4.0360840449593525	1.0	y	2	no_noise	no_learn	bikes	bikes_40.0	20	y_2	02
54	37.0	5.54081939459138	1.0	y	2	no_noise	no_learn	bikes	bikes_37.0	21	y_2	02
55	35.0	3.5581687009844245	1.0	y	2	no_noise	no_learn	bikes	bikes_35.0	22	y_2	02
56	20.0	6.559414333773019	0.0	y	2	no_noise	no_learn	bikes	bikes_20.0	23	y_2	02
57	44.0	3.5810820229335154	0.0	y	2	no_noise	no_learn	bikes	bikes_44.0	24	y_2	02
58	24.0	2.066263693248402	0.0	y	2	no_noise	no_learn	bikes	bikes_24.0	25	y_2	02
59	27.0	5.22960975305341	1.0	y	2	no_noise	no_learn	bikes	bikes_27.0	26	y_2	02
60	34.0	6.291973246044107	1.0	y	2	no_noise	no_learn	bikes	bikes_34.0	27	y_2	02
61	36.0	3.7333575922411915	0.0	y	2	no_noise	no_learn	bikes	bikes_36.0	28	y_2	02
62	39.0	8.456001283723706	0.0	y	2	no_noise	no_learn	bikes	bikes_39.0	29	y_2	02
63	43.0	2.238780187550219	1.0	y	2	no_noise	no_learn	bikes	bikes_43.0	30	y_2	02
64	32.0	4.03832569772112	0.0	y	2	no_noise	no_learn	bikes	bikes_32.0	31	y_2	02
65	38.0	2.6045987109282582	0.0	y	2	no_noise	no_learn	bikes	bikes_38.0	32	y_2	02
66	30.0	3.6818964252688597	0.0	y	2	no_noise	no_learn	bikes	bikes_30.0	33	y_2	02
67	33.0	1.7311260698706974	1.0	y	2	no_noise	no_learn	bikes	bikes_33.0	34	y_2	02
68	42.0	3.0331835116148795	0.0	y	2	no_noise	no_learn	bikes	bikes_42.0	35	y_2	02
69	46.0	6.461242747653159	1.0	y	2	no_noise	no_learn	bikes	bikes_46.0	36	y_2	02
70	26.0	2.9943577778303734	1.0	y	2	no_noise	no_learn	bikes	bikes_26.0	37	y_2	02
71	28.0	1.9427426289248613	0.0	y	2	no_noise	no_learn	bikes	bikes_28.0	38	y_2	02
72	29.0	4.7335946433731815	0.0	y	2	no_noise	no_learn	bikes	bikes_29.0	39	y_2	02
73	41.0	2.4337079416591223	0.0	y	2	no_noise	no_learn	bikes	bikes_41.0	40	y_2	02
74	25.0	3.148527730119895	1.0	y	2	no_noise	no_learn	bikes	bikes_25.0	41	y_2	02
75	31.0	1.8774032324854488	0.0	y	2	no_noise	no_learn	bikes	bikes_31.0	42	y_2	02
76	45.0	1.9515597154086208	1.0	y	2	no_noise	no_learn	bikes	bikes_45.0	43	y_2	02
77	22.0	2.114368459313482	1.0	y	2	no_noise	no_learn	bikes	bikes_22.0	44	y_2	02
78	21.0	2.9189005527950935	1.0	y	2	no_noise	no_learn	bikes	bikes_21.0	45	y_2	02
79	48.0	1.8666787961201408	0.0	y	2	no_noise	no_learn	bikes	bikes_48.0	46	y_2	02
80	47.0	2.415164870076296	0.0	y	2	no_noise	no_learn	bikes	bikes_47.0	47	y_2	02
83	49.0	4.8571339423997415	1.0	y	2	noise	no_learn	bikes	bikes_49.0	48	y_2	02
84	70.0	5.126070275732673	1.0	y	2	noise	no_learn	bikes	bikes_70.0	49	y_2	02
85	59.0	5.6178549344322155	0.0	y	2	noise	no_learn	bikes	bikes_59.0	50	y_2	02
86	64.0	1.9609254638307905	1.0	y	2	noise	no_learn	bikes	bikes_64.0	51	y_2	02
87	51.0	5.36456073412046	0.0	y	2	noise	no_learn	bikes	bikes_51.0	52	y_2	02
88	56.0	2.549675786988701	1.0	y	2	noise	no_learn	bikes	bikes_56.0	53	y_2	02
89	65.0	6.194768909589584	0.0	y	2	noise	no_learn	bikes	bikes_65.0	54	y_2	02
90	54.0	6.362686611919344	0.0	y	2	noise	no_learn	bikes	bikes_54.0	55	y_2	02
91	61.0	1.6379763208205986	1.0	y	2	noise	no_learn	bikes	bikes_61.0	56	y_2	02
92	58.0	8.334411882218774	0.0	y	2	noise	no_learn	bikes	bikes_58.0	57	y_2	02
93	72.0	5.772556529603207	1.0	y	2	noise	no_learn	bikes	bikes_72.0	58	y_2	02
94	71.0	5.941228743402463	1.0	y	2	noise	no_learn	bikes	bikes_71.0	59	y_2	02
95	69.0	1.7817204806506195	1.0	y	2	noise	no_learn	bikes	bikes_69.0	60	y_2	02
96	52.0	5.584971687585495	1.0	y	2	noise	no_learn	bikes	bikes_52.0	61	y_2	02
97	50.0	1.8392995929198148	1.0	y	2	noise	no_learn	bikes	bikes_50.0	62	y_2	02
98	53.0	4.684407951626781	1.0	y	2	noise	no_learn	bikes	bikes_53.0	63	y_2	02
99	57.0	5.037846327652005	0.0	y	2	noise	no_learn	bikes	bikes_57.0	64	y_2	02
100	68.0	2.255523696603632	1.0	y	2	noise	no_learn	bikes	bikes_68.0	65	y_2	02
101	67.0	5.334957707646937	0.0	y	2	noise	no_learn	bikes	bikes_67.0	66	y_2	02
102	55.0	8.262264458296157	1.0	y	2	noise	no_learn	bikes	bikes_55.0	67	y_2	02
103	66.0	1.8673048542405013	1.0	y	2	noise	no_learn	bikes	bikes_66.0	68	y_2	02
